customer_id,trans_date,tran_amount,response,month,month_name,month_year,cohort,tx_month,cohort_index
CS2591,2012-02-19,77,0,2,February,2012-02,2011-05,2012-02,9
CS3661,2015-03-09,39,0,3,March,2015-03,2011-06,2015-03,45
CS4184,2011-11-27,43,0,11,November,2011-11,2011-11,2011-11,0
CS3811,2012-11-17,50,1,11,November,2012-11,2011-07,2012-11,16
CS2831,2014-09-13,100,0,9,September,2014-09,2012-01,2014-09,32
CS1241,2012-05-16,67,0,5,May,2012-05,2011-05,2012-05,12
CS2391,2013-08-18,64,0,8,August,2013-08,2011-08,2013-08,24
CS1764,2013-06-19,66,1,6,June,2013-06,2012-05,2013-06,13
CS5189,2014-01-21,59,1,1,January,2014-01,2011-08,2014-01,29
CS5775,2012-12-19,89,0,12,December,2012-12,2011-07,2012-12,17
CS4377,2014-09-30,42,0,9,September,2014-09,2011-07,2014-09,38
CS1684,2014-10-01,37,0,10,October,2014-10,2011-11,2014-10,35
CS2693,2011-11-27,67,0,11,November,2011-11,2011-08,2011-11,3
CS4318,2012-10-31,77,0,10,October,2012-10,2011-09,2012-10,13
CS4167,2014-08-20,67,0,8,August,2014-08,2011-06,2014-08,38
CS2487,2011-09-22,56,0,9,September,2011-09,2011-08,2011-09,1
CS5825,2012-06-29,36,0,6,June,2012-06,2011-06,2012-06,12
CS5830,2013-03-10,61,0,3,March,2013-03,2011-08,2013-03,19
CS1463,2012-06-04,71,0,6,June,2012-06,2011-06,2012-06,12
CS2943,2014-12-01,100,0,12,December,2014-12,2012-08,2014-12,28
CS6069,2012-04-15,38,0,4,April,2012-04,2011-09,2012-04,7
CS1821,2011-11-30,89,0,11,November,2011-11,2011-06,2011-11,5
CS4974,2013-04-22,90,0,4,April,2013-04,2011-05,2013-04,23
CS4180,2014-07-11,61,0,7,July,2014-07,2011-12,2014-07,31
CS2580,2012-05-09,37,0,5,May,2012-05,2011-12,2012-05,5
CS2921,2015-01-22,41,1,1,January,2015-01,2011-07,2015-01,42
CS3913,2011-10-12,48,0,10,October,2011-10,2011-07,2011-10,3
CS1147,2014-04-29,86,0,4,April,2014-04,2011-06,2014-04,34
CS2781,2011-10-02,103,0,10,October,2011-10,2011-06,2011-10,4
CS2916,2013-03-28,93,1,3,March,2013-03,2011-11,2013-03,16
CS4477,2012-04-06,103,0,4,April,2012-04,2011-11,2012-04,5
CS2828,2013-02-11,44,0,2,February,2013-02,2011-08,2013-02,18
CS5835,2013-01-25,57,1,1,January,2013-01,2011-08,2013-01,17
CS2687,2014-04-24,45,0,4,April,2014-04,2011-06,2014-04,34
CS5039,2013-06-21,57,0,6,June,2013-06,2011-08,2013-06,22
CS2795,2014-04-05,70,0,4,April,2014-04,2011-07,2014-04,33
CS1265,2011-12-29,93,0,12,December,2011-12,2011-10,2011-12,2
CS1977,2013-01-22,42,0,1,January,2013-01,2011-12,2013-01,13
CS4445,2011-05-18,52,0,5,May,2011-05,2011-05,2011-05,0
CS3619,2014-08-05,85,0,8,August,2014-08,2011-06,2014-08,38
CS4888,2011-11-14,91,0,11,November,2011-11,2011-05,2011-11,6
CS4527,2014-11-21,65,0,11,November,2014-11,2011-08,2014-11,39
CS1831,2012-11-05,70,0,11,November,2012-11,2011-05,2012-11,18
CS5201,2012-05-21,78,0,5,May,2012-05,2011-05,2012-05,12
CS4756,2011-09-18,62,0,9,September,2011-09,2011-05,2011-09,4
CS3623,2015-01-16,39,0,1,January,2015-01,2011-05,2015-01,44
CS1563,2011-11-28,81,0,11,November,2011-11,2011-06,2011-11,5
CS5654,2013-04-08,80,1,4,April,2013-04,2011-11,2013-04,17
CS3794,2014-07-24,63,0,7,July,2014-07,2011-05,2014-07,38
CS5528,2012-10-15,95,0,10,October,2012-10,2011-07,2012-10,15
CS2922,2011-09-03,45,0,9,September,2011-09,2011-05,2011-09,4
CS2191,2013-11-18,68,0,11,November,2013-11,2011-08,2013-11,27
CS3241,2011-05-29,95,0,5,May,2011-05,2011-05,2011-05,0
CS1250,2013-07-03,54,0,7,July,2013-07,2011-05,2013-07,26
CS5985,2012-12-08,77,0,12,December,2012-12,2011-08,2012-12,16
CS4442,2012-04-23,70,1,4,April,2012-04,2011-06,2012-04,10
CS4978,2014-02-27,92,0,2,February,2014-02,2011-06,2014-02,32
CS4303,2011-07-19,78,1,7,July,2011-07,2011-07,2011-07,0
CS4417,2014-10-06,43,0,10,October,2014-10,2011-08,2014-10,38
CS2893,2015-02-22,99,0,2,February,2015-02,2011-06,2015-02,44
CS2012,2012-04-10,77,0,4,April,2012-04,2011-06,2012-04,10
CS4115,2014-11-30,90,1,11,November,2014-11,2011-07,2014-11,40
CS3352,2014-05-04,101,0,5,May,2014-05,2011-08,2014-05,33
CS1890,2011-09-15,43,0,9,September,2011-09,2011-09,2011-09,0
CS3849,2011-05-19,98,1,5,May,2011-05,2011-05,2011-05,0
CS2664,2011-09-10,42,0,9,September,2011-09,2011-06,2011-09,3
CS1314,2013-08-15,46,0,8,August,2013-08,2011-11,2013-08,21
CS2667,2014-01-30,43,0,1,January,2014-01,2011-05,2014-01,32
CS1363,2012-12-15,85,0,12,December,2012-12,2011-06,2012-12,18
CS3160,2014-01-28,103,0,1,January,2014-01,2011-06,2014-01,31
CS2605,2013-12-12,45,0,12,December,2013-12,2011-11,2013-12,25
CS3706,2015-01-01,91,0,1,January,2015-01,2011-06,2015-01,43
CS2294,2014-03-13,67,0,3,March,2014-03,2011-06,2014-03,33
CS4844,2012-04-30,102,0,4,April,2012-04,2011-09,2012-04,7
CS2734,2011-11-01,76,0,11,November,2011-11,2011-05,2011-11,6
CS5549,2013-09-28,89,0,9,September,2013-09,2011-10,2013-09,23
CS4793,2013-10-06,63,0,10,October,2013-10,2011-06,2013-10,28
CS3773,2013-12-28,61,0,12,December,2013-12,2011-05,2013-12,31
CS2887,2011-12-15,103,0,12,December,2011-12,2011-06,2011-12,6
CS5706,2011-06-14,42,0,6,June,2011-06,2011-06,2011-06,0
CS4331,2013-08-06,104,0,8,August,2013-08,2011-06,2013-08,26
CS2766,2012-11-05,78,0,11,November,2012-11,2011-07,2012-11,16
CS3025,2013-09-24,85,1,9,September,2013-09,2011-12,2013-09,21
CS5330,2012-10-07,42,0,10,October,2012-10,2011-07,2012-10,15
CS2689,2011-12-11,48,0,12,December,2011-12,2011-06,2011-12,6
CS1272,2014-07-22,66,0,7,July,2014-07,2011-06,2014-07,37
CS6069,2012-10-12,40,0,10,October,2012-10,2011-09,2012-10,13
CS1153,2011-11-18,87,0,11,November,2011-11,2011-06,2011-11,5
CS3789,2014-02-17,81,0,2,February,2014-02,2011-05,2014-02,33
CS4290,2011-11-29,93,0,11,November,2011-11,2011-09,2011-11,2
CS5659,2013-06-16,79,0,6,June,2013-06,2011-07,2013-06,23
CS5419,2011-12-08,91,0,12,December,2011-12,2011-06,2011-12,6
CS3920,2013-05-04,58,0,5,May,2013-05,2011-05,2013-05,24
CS2417,2013-10-06,53,0,10,October,2013-10,2011-08,2013-10,26
CS3743,2014-04-26,93,0,4,April,2014-04,2011-08,2014-04,32
CS3600,2014-05-04,72,0,5,May,2014-05,2011-08,2014-05,33
CS5376,2013-01-28,74,0,1,January,2013-01,2011-12,2013-01,13
CS2025,2012-06-18,69,0,6,June,2012-06,2011-08,2012-06,10
CS5221,2014-04-28,100,0,4,April,2014-04,2011-05,2014-04,35
CS4872,2014-08-20,50,1,8,August,2014-08,2011-07,2014-08,37
CS2299,2013-10-05,50,0,10,October,2013-10,2011-08,2013-10,26
CS5633,2012-06-22,81,0,6,June,2012-06,2011-06,2012-06,12
CS5724,2013-07-29,69,0,7,July,2013-07,2011-07,2013-07,24
CS1241,2013-05-15,92,0,5,May,2013-05,2011-05,2013-05,24
CS3824,2012-12-06,96,0,12,December,2012-12,2011-08,2012-12,16
CS1135,2012-11-15,69,1,11,November,2012-11,2011-07,2012-11,16
CS2703,2013-11-10,88,1,11,November,2013-11,2011-06,2013-11,29
CS2915,2012-06-25,68,0,6,June,2012-06,2011-07,2012-06,11
CS1794,2011-12-09,85,0,12,December,2011-12,2011-08,2011-12,4
CS3222,2011-06-02,59,0,6,June,2011-06,2011-06,2011-06,0
CS1495,2011-06-01,49,0,6,June,2011-06,2011-06,2011-06,0
CS3714,2011-10-11,56,0,10,October,2011-10,2011-05,2011-10,5
CS2048,2011-07-16,52,0,7,July,2011-07,2011-07,2011-07,0
CS4662,2014-04-23,102,0,4,April,2014-04,2011-05,2014-04,35
CS3374,2015-01-10,45,0,1,January,2015-01,2011-05,2015-01,44
CS4517,2013-04-23,81,0,4,April,2013-04,2011-07,2013-04,21
CS2164,2014-02-16,81,0,2,February,2014-02,2011-06,2014-02,32
CS2812,2014-10-13,100,0,10,October,2014-10,2011-06,2014-10,40
CS2947,2013-12-04,42,0,12,December,2013-12,2011-07,2013-12,29
CS5967,2014-10-16,44,0,10,October,2014-10,2011-06,2014-10,40
CS1709,2014-04-18,72,1,4,April,2014-04,2011-05,2014-04,35
CS3360,2013-08-20,50,0,8,August,2013-08,2011-06,2013-08,26
CS5898,2013-01-30,41,0,1,January,2013-01,2011-07,2013-01,18
CS4475,2013-09-02,68,1,9,September,2013-09,2011-06,2013-09,27
CS4023,2013-10-23,73,0,10,October,2013-10,2011-08,2013-10,26
CS5469,2013-05-13,98,0,5,May,2013-05,2011-05,2013-05,24
CS4160,2013-08-29,83,0,8,August,2013-08,2011-08,2013-08,24
CS5850,2012-10-19,91,0,10,October,2012-10,2011-07,2012-10,15
CS3728,2015-02-25,45,0,2,February,2015-02,2011-05,2015-02,45
CS3390,2011-08-21,99,0,8,August,2011-08,2011-06,2011-08,2
CS5763,2012-07-31,55,0,7,July,2012-07,2011-10,2012-07,9
CS4522,2012-08-26,75,0,8,August,2012-08,2011-09,2012-08,11
CS1222,2011-06-20,77,0,6,June,2011-06,2011-05,2011-06,1
CS4755,2015-02-24,91,1,2,February,2015-02,2011-09,2015-02,41
CS1408,2013-07-26,103,0,7,July,2013-07,2011-09,2013-07,22
CS3038,2011-11-28,42,0,11,November,2011-11,2011-11,2011-11,0
CS5972,2012-10-02,61,0,10,October,2012-10,2011-10,2012-10,12
CS3731,2014-07-28,37,0,7,July,2014-07,2011-07,2014-07,36
CS2002,2011-12-11,100,1,12,December,2011-12,2011-12,2011-12,0
CS1175,2012-06-02,68,0,6,June,2012-06,2011-05,2012-06,13
CS1428,2014-12-21,101,1,12,December,2014-12,2011-06,2014-12,42
CS4092,2013-01-04,47,0,1,January,2013-01,2011-07,2013-01,18
CS5588,2014-02-25,77,0,2,February,2014-02,2011-07,2014-02,31
CS5017,2012-03-07,71,0,3,March,2012-03,2011-09,2012-03,6
CS4152,2013-01-20,80,0,1,January,2013-01,2011-08,2013-01,17
CS2111,2011-10-26,74,0,10,October,2011-10,2011-07,2011-10,3
CS2872,2013-05-30,99,0,5,May,2013-05,2011-05,2013-05,24
CS3718,2013-02-01,97,0,2,February,2013-02,2011-06,2013-02,20
CS4290,2013-06-17,81,0,6,June,2013-06,2011-09,2013-06,21
CS3128,2013-02-10,46,0,2,February,2013-02,2011-05,2013-02,21
CS2821,2013-10-29,79,0,10,October,2013-10,2011-05,2013-10,29
CS3696,2013-03-10,65,0,3,March,2013-03,2011-06,2013-03,21
CS3729,2013-01-30,98,0,1,January,2013-01,2011-07,2013-01,18
CS2328,2013-07-27,58,0,7,July,2013-07,2011-10,2013-07,21
CS3680,2014-05-02,101,0,5,May,2014-05,2012-02,2014-05,27
CS4007,2012-03-12,87,0,3,March,2012-03,2011-08,2012-03,7
CS1218,2012-06-29,82,0,6,June,2012-06,2011-06,2012-06,12
CS2019,2012-12-06,102,0,12,December,2012-12,2011-06,2012-12,18
CS1123,2014-11-27,61,0,11,November,2014-11,2011-05,2014-11,42
CS2064,2013-11-25,38,1,11,November,2013-11,2011-07,2013-11,28
CS2566,2014-11-18,98,0,11,November,2014-11,2011-08,2014-11,39
CS1939,2012-09-02,55,0,9,September,2012-09,2011-06,2012-09,15
CS3462,2014-07-02,56,0,7,July,2014-07,2011-08,2014-07,35
CS6054,2011-08-29,86,0,8,August,2011-08,2011-08,2011-08,0
CS1712,2014-10-07,74,0,10,October,2014-10,2011-05,2014-10,41
CS3341,2012-04-10,45,0,4,April,2012-04,2011-08,2012-04,8
CS2924,2013-11-12,36,0,11,November,2013-11,2011-06,2013-11,29
CS4647,2012-03-15,95,0,3,March,2012-03,2011-05,2012-03,10
CS4054,2011-09-22,50,0,9,September,2011-09,2011-05,2011-09,4
CS2540,2011-12-17,100,0,12,December,2011-12,2011-07,2011-12,5
CS4291,2011-11-04,47,0,11,November,2011-11,2011-10,2011-11,1
CS6049,2011-08-01,86,0,8,August,2011-08,2011-08,2011-08,0
CS2252,2014-12-13,76,0,12,December,2014-12,2011-06,2014-12,42
CS1496,2011-07-09,71,0,7,July,2011-07,2011-07,2011-07,0
CS2042,2013-02-28,81,0,2,February,2013-02,2011-08,2013-02,18
CS1241,2011-05-30,35,0,5,May,2011-05,2011-05,2011-05,0
CS5838,2014-09-15,80,0,9,September,2014-09,2011-07,2014-09,38
CS3767,2014-03-07,79,0,3,March,2014-03,2011-06,2014-03,33
CS5907,2012-08-05,96,0,8,August,2012-08,2011-05,2012-08,15
CS1948,2013-10-11,85,0,10,October,2013-10,2011-05,2013-10,29
CS2504,2014-06-21,98,0,6,June,2014-06,2011-11,2014-06,31
CS2034,2013-05-04,77,0,5,May,2013-05,2011-05,2013-05,24
CS1558,2014-09-28,45,0,9,September,2014-09,2011-08,2014-09,37
CS4324,2015-02-03,54,0,2,February,2015-02,2012-06,2015-02,32
CS1477,2012-11-03,40,0,11,November,2012-11,2011-05,2012-11,18
CS1495,2013-04-08,70,0,4,April,2013-04,2011-06,2013-04,22
CS4032,2011-09-21,79,0,9,September,2011-09,2011-06,2011-09,3
CS2633,2012-01-06,42,0,1,January,2012-01,2011-06,2012-01,7
CS1271,2014-10-18,79,0,10,October,2014-10,2011-07,2014-10,39
CS1933,2013-10-16,95,0,10,October,2013-10,2011-06,2013-10,28
CS3303,2013-05-07,49,0,5,May,2013-05,2011-06,2013-05,23
CS1708,2013-06-05,55,1,6,June,2013-06,2011-06,2013-06,24
CS4190,2013-08-20,46,0,8,August,2013-08,2011-05,2013-08,27
CS2053,2015-03-04,91,1,3,March,2015-03,2011-06,2015-03,45
CS2756,2014-10-01,47,0,10,October,2014-10,2011-07,2014-10,39
CS1366,2012-04-05,94,0,4,April,2012-04,2011-06,2012-04,10
CS5770,2014-10-18,56,0,10,October,2014-10,2012-04,2014-10,30
CS4130,2012-07-24,102,0,7,July,2012-07,2011-06,2012-07,13
CS2502,2013-01-28,80,0,1,January,2013-01,2011-07,2013-01,18
CS4604,2014-12-23,50,1,12,December,2014-12,2011-06,2014-12,42
CS2021,2011-05-25,65,0,5,May,2011-05,2011-05,2011-05,0
CS2897,2013-06-25,69,0,6,June,2013-06,2011-05,2013-06,25
CS1202,2014-09-19,81,0,9,September,2014-09,2011-11,2014-09,34
CS5983,2014-10-27,104,0,10,October,2014-10,2011-05,2014-10,41
CS5242,2013-09-01,98,0,9,September,2013-09,2011-08,2013-09,25
CS2885,2014-01-26,35,0,1,January,2014-01,2011-08,2014-01,29
CS4865,2014-10-03,96,0,10,October,2014-10,2011-08,2014-10,38
CS5915,2012-10-10,80,0,10,October,2012-10,2011-12,2012-10,10
CS2132,2014-12-07,38,1,12,December,2014-12,2011-08,2014-12,40
CS3602,2014-09-02,75,0,9,September,2014-09,2011-06,2014-09,39
CS4086,2012-10-29,63,0,10,October,2012-10,2011-08,2012-10,14
CS4478,2011-11-17,102,1,11,November,2011-11,2011-06,2011-11,5
CS1139,2014-08-06,74,0,8,August,2014-08,2011-06,2014-08,38
CS2892,2014-09-23,55,0,9,September,2014-09,2011-07,2014-09,38
CS3610,2013-11-20,36,0,11,November,2013-11,2011-06,2013-11,29
CS4160,2014-01-26,94,0,1,January,2014-01,2011-08,2014-01,29
CS1986,2014-12-22,44,0,12,December,2014-12,2011-07,2014-12,41
CS2551,2013-11-16,66,1,11,November,2013-11,2011-06,2013-11,29
CS4821,2012-03-03,82,0,3,March,2012-03,2011-06,2012-03,9
CS3290,2014-10-04,62,0,10,October,2014-10,2011-07,2014-10,39
CS2776,2014-04-17,57,0,4,April,2014-04,2011-06,2014-04,34
CS4657,2012-12-02,75,0,12,December,2012-12,2011-06,2012-12,18
CS4935,2012-06-30,76,0,6,June,2012-06,2011-05,2012-06,13
CS4155,2012-08-15,84,0,8,August,2012-08,2011-08,2012-08,12
CS4545,2013-04-08,103,0,4,April,2013-04,2011-07,2013-04,21
CS5970,2013-07-25,39,0,7,July,2013-07,2011-07,2013-07,24
CS2142,2012-12-24,84,0,12,December,2012-12,2011-07,2012-12,17
CS2214,2012-01-23,80,0,1,January,2012-01,2011-05,2012-01,8
CS3102,2014-11-21,38,0,11,November,2014-11,2011-05,2014-11,42
CS5845,2011-06-22,94,0,6,June,2011-06,2011-06,2011-06,0
CS1985,2013-03-26,40,0,3,March,2013-03,2011-05,2013-03,22
CS2518,2012-02-29,36,0,2,February,2012-02,2011-08,2012-02,6
CS4794,2014-09-21,74,0,9,September,2014-09,2011-06,2014-09,39
CS2117,2013-06-24,64,0,6,June,2013-06,2011-05,2013-06,25
CS5993,2014-01-09,59,0,1,January,2014-01,2011-05,2014-01,32
CS1407,2013-08-20,90,1,8,August,2013-08,2011-09,2013-08,23
CS5203,2011-11-23,44,0,11,November,2011-11,2011-08,2011-11,3
CS4388,2014-04-20,104,0,4,April,2014-04,2011-06,2014-04,34
CS4554,2014-08-08,84,0,8,August,2014-08,2011-07,2014-08,37
CS6065,2014-12-12,69,0,12,December,2014-12,2011-06,2014-12,42
CS4082,2014-12-30,46,0,12,December,2014-12,2011-05,2014-12,43
CS4515,2014-07-12,102,0,7,July,2014-07,2011-05,2014-07,38
CS5271,2012-02-15,86,0,2,February,2012-02,2011-07,2012-02,7
CS3694,2013-08-13,66,1,8,August,2013-08,2011-06,2013-08,26
CS3061,2012-06-12,94,0,6,June,2012-06,2011-06,2012-06,12
CS5555,2011-06-13,105,0,6,June,2011-06,2011-06,2011-06,0
CS2952,2014-02-11,83,1,2,February,2014-02,2011-07,2014-02,31
CS3745,2014-04-19,105,0,4,April,2014-04,2011-08,2014-04,32
CS1675,2011-12-03,88,0,12,December,2011-12,2011-07,2011-12,5
CS1961,2011-11-10,96,0,11,November,2011-11,2011-07,2011-11,4
CS2621,2014-02-13,64,0,2,February,2014-02,2011-11,2014-02,27
CS2257,2013-06-22,72,0,6,June,2013-06,2011-05,2013-06,25
CS2389,2013-08-25,98,1,8,August,2013-08,2011-06,2013-08,26
CS4774,2012-12-05,89,0,12,December,2012-12,2011-06,2012-12,18
CS1462,2011-09-05,59,1,9,September,2011-09,2011-09,2011-09,0
CS6060,2012-12-02,100,1,12,December,2012-12,2011-05,2012-12,19
CS5336,2011-08-12,38,0,8,August,2011-08,2011-05,2011-08,3
CS1579,2014-03-31,81,0,3,March,2014-03,2011-06,2014-03,33
CS3352,2014-05-06,101,0,5,May,2014-05,2011-08,2014-05,33
CS2486,2011-11-11,90,0,11,November,2011-11,2011-07,2011-11,4
CS4598,2011-10-10,38,0,10,October,2011-10,2011-08,2011-10,2
CS3904,2012-11-22,38,0,11,November,2012-11,2011-05,2012-11,18
CS6002,2014-03-11,82,0,3,March,2014-03,2011-07,2014-03,32
CS5554,2013-11-19,37,0,11,November,2013-11,2011-05,2013-11,30
CS4867,2012-04-27,63,0,4,April,2012-04,2011-07,2012-04,9
CS3105,2011-08-28,37,1,8,August,2011-08,2011-07,2011-08,1
CS5905,2011-11-04,100,0,11,November,2011-11,2011-06,2011-11,5
CS1225,2013-01-01,38,0,1,January,2013-01,2011-05,2013-01,20
CS4647,2013-08-08,35,0,8,August,2013-08,2011-05,2013-08,27
CS4065,2013-03-30,62,0,3,March,2013-03,2011-10,2013-03,17
CS3941,2014-07-31,59,0,7,July,2014-07,2011-10,2014-07,33
CS1657,2012-10-09,49,0,10,October,2012-10,2011-05,2012-10,17
CS2154,2011-06-14,60,0,6,June,2011-06,2011-06,2011-06,0
CS4096,2012-12-19,93,0,12,December,2012-12,2011-05,2012-12,19
CS4255,2011-12-15,100,0,12,December,2011-12,2011-12,2011-12,0
CS1932,2012-11-26,102,0,11,November,2012-11,2011-08,2012-11,15
CS6019,2012-10-03,50,1,10,October,2012-10,2011-08,2012-10,14
CS5441,2013-06-19,53,0,6,June,2013-06,2011-06,2013-06,24
CS4139,2011-10-15,80,1,10,October,2011-10,2011-06,2011-10,4
CS5335,2014-05-25,74,0,5,May,2014-05,2011-06,2014-05,35
CS1873,2011-11-05,82,0,11,November,2011-11,2011-07,2011-11,4
CS5360,2012-01-15,76,0,1,January,2012-01,2011-08,2012-01,5
CS2900,2011-12-22,86,0,12,December,2011-12,2011-10,2011-12,2
CS4442,2013-12-07,46,1,12,December,2013-12,2011-06,2013-12,30
CS1740,2011-05-17,87,1,5,May,2011-05,2011-05,2011-05,0
CS2011,2011-07-10,76,0,7,July,2011-07,2011-05,2011-07,2
CS5017,2015-03-01,101,0,3,March,2015-03,2011-09,2015-03,42
CS3745,2014-07-01,89,0,7,July,2014-07,2011-08,2014-07,35
CS3858,2013-08-03,95,0,8,August,2013-08,2011-08,2013-08,24
CS2504,2011-11-06,50,0,11,November,2011-11,2011-11,2011-11,0
CS1637,2013-05-05,46,0,5,May,2013-05,2011-08,2013-05,21
CS2785,2013-07-13,101,0,7,July,2013-07,2011-07,2013-07,24
CS1453,2013-11-06,59,0,11,November,2013-11,2011-10,2013-11,25
CS4140,2015-01-24,48,0,1,January,2015-01,2011-10,2015-01,39
CS3239,2014-10-02,41,0,10,October,2014-10,2011-07,2014-10,39
CS2793,2012-03-20,79,0,3,March,2012-03,2011-06,2012-03,9
CS5684,2012-02-18,42,0,2,February,2012-02,2011-07,2012-02,7
CS3240,2012-02-13,65,0,2,February,2012-02,2011-08,2012-02,6
CS3649,2014-10-04,91,0,10,October,2014-10,2011-05,2014-10,41
CS5413,2014-12-06,78,0,12,December,2014-12,2011-05,2014-12,43
CS2579,2014-09-11,98,0,9,September,2014-09,2011-07,2014-09,38
CS3564,2011-10-25,93,0,10,October,2011-10,2011-06,2011-10,4
CS5679,2011-10-04,105,0,10,October,2011-10,2011-06,2011-10,4
CS4703,2011-08-26,94,0,8,August,2011-08,2011-05,2011-08,3
CS4216,2014-06-02,92,0,6,June,2014-06,2011-06,2014-06,36
CS2801,2013-09-27,66,0,9,September,2013-09,2011-06,2013-09,27
CS3070,2011-06-09,87,0,6,June,2011-06,2011-06,2011-06,0
CS1546,2012-09-19,84,0,9,September,2012-09,2011-06,2012-09,15
CS4817,2014-11-23,80,0,11,November,2014-11,2011-07,2014-11,40
CS2531,2012-06-02,36,0,6,June,2012-06,2011-07,2012-06,11
CS2366,2011-10-24,100,0,10,October,2011-10,2011-06,2011-10,4
CS4730,2013-09-11,71,0,9,September,2013-09,2011-07,2013-09,26
CS3109,2011-09-26,49,1,9,September,2011-09,2011-06,2011-09,3
CS4172,2012-07-08,37,0,7,July,2012-07,2011-11,2012-07,8
CS1866,2012-08-29,50,0,8,August,2012-08,2011-05,2012-08,15
CS2704,2013-08-11,78,0,8,August,2013-08,2011-08,2013-08,24
CS5811,2014-10-18,43,1,10,October,2014-10,2011-05,2014-10,41
CS5895,2013-12-22,102,0,12,December,2013-12,2011-11,2013-12,25
CS1836,2012-08-12,88,0,8,August,2012-08,2011-08,2012-08,12
CS4365,2014-02-12,95,0,2,February,2014-02,2011-10,2014-02,28
CS4578,2014-02-08,60,1,2,February,2014-02,2011-06,2014-02,32
CS1683,2011-08-03,78,0,8,August,2011-08,2011-06,2011-08,2
CS3116,2011-08-17,98,1,8,August,2011-08,2011-05,2011-08,3
CS2813,2013-09-11,55,0,9,September,2013-09,2011-06,2013-09,27
CS2074,2014-01-17,89,0,1,January,2014-01,2011-08,2014-01,29
CS1593,2012-09-20,80,0,9,September,2012-09,2011-10,2012-09,11
CS1445,2012-05-15,52,0,5,May,2012-05,2011-05,2012-05,12
CS1737,2011-08-05,95,0,8,August,2011-08,2011-08,2011-08,0
CS3454,2013-09-08,51,0,9,September,2013-09,2011-05,2013-09,28
CS3250,2013-04-27,59,0,4,April,2013-04,2011-05,2013-04,23
CS1370,2013-11-13,45,1,11,November,2013-11,2011-10,2013-11,25
CS2665,2012-07-16,67,0,7,July,2012-07,2011-06,2012-07,13
CS1318,2013-03-12,53,0,3,March,2013-03,2011-07,2013-03,20
CS2044,2014-06-22,56,0,6,June,2014-06,2011-08,2014-06,34
CS4703,2011-11-20,62,0,11,November,2011-11,2011-05,2011-11,6
CS5350,2011-09-01,46,0,9,September,2011-09,2011-09,2011-09,0
CS2233,2012-05-09,98,0,5,May,2012-05,2011-05,2012-05,12
CS1277,2013-04-02,74,0,4,April,2013-04,2011-06,2013-04,22
CS1964,2012-06-24,43,1,6,June,2012-06,2011-07,2012-06,11
CS2935,2014-03-08,41,0,3,March,2014-03,2011-05,2014-03,34
CS2428,2013-08-07,65,0,8,August,2013-08,2011-05,2013-08,27
CS4093,2014-10-25,59,0,10,October,2014-10,2012-03,2014-10,31
CS3383,2013-10-26,79,0,10,October,2013-10,2011-07,2013-10,27
CS5203,2014-03-26,77,0,3,March,2014-03,2011-08,2014-03,31
CS2750,2013-09-23,84,0,9,September,2013-09,2011-06,2013-09,27
CS4226,2012-03-12,59,0,3,March,2012-03,2012-03,2012-03,0
CS3083,2014-11-23,65,0,11,November,2014-11,2011-05,2014-11,42
CS4359,2011-07-01,80,0,7,July,2011-07,2011-06,2011-07,1
CS3399,2011-08-01,61,0,8,August,2011-08,2011-08,2011-08,0
CS5791,2012-12-04,68,0,12,December,2012-12,2011-10,2012-12,14
CS5498,2012-09-06,54,0,9,September,2012-09,2011-11,2012-09,10
CS5182,2011-07-18,90,0,7,July,2011-07,2011-06,2011-07,1
CS2819,2014-12-02,95,0,12,December,2014-12,2011-05,2014-12,43
CS2455,2014-05-13,82,1,5,May,2014-05,2011-11,2014-05,30
CS3805,2012-11-15,72,0,11,November,2012-11,2011-05,2012-11,18
CS1595,2012-06-01,66,0,6,June,2012-06,2011-08,2012-06,10
CS2318,2011-08-07,84,1,8,August,2011-08,2011-07,2011-08,1
CS5146,2014-06-30,99,0,6,June,2014-06,2011-07,2014-06,35
CS2872,2013-09-24,100,0,9,September,2013-09,2011-05,2013-09,28
CS5397,2013-10-20,73,0,10,October,2013-10,2011-05,2013-10,29
CS5086,2012-07-30,85,1,7,July,2012-07,2011-06,2012-07,13
CS2656,2012-04-17,98,0,4,April,2012-04,2011-07,2012-04,9
CS4409,2013-03-13,95,1,3,March,2013-03,2011-06,2013-03,21
CS1870,2014-01-28,77,1,1,January,2014-01,2011-08,2014-01,29
CS1213,2012-02-27,68,0,2,February,2012-02,2011-10,2012-02,4
CS4068,2014-06-05,104,0,6,June,2014-06,2011-06,2014-06,36
CS6067,2011-11-12,51,0,11,November,2011-11,2011-10,2011-11,1
CS1630,2012-08-05,104,0,8,August,2012-08,2011-06,2012-08,14
CS2047,2014-06-23,77,0,6,June,2014-06,2011-08,2014-06,34
CS2156,2014-07-03,60,0,7,July,2014-07,2011-06,2014-07,37
CS5129,2013-03-07,99,0,3,March,2013-03,2011-06,2013-03,21
CS1176,2011-06-03,59,0,6,June,2011-06,2011-06,2011-06,0
CS5446,2014-12-27,52,0,12,December,2014-12,2011-05,2014-12,43
CS4951,2013-06-13,62,0,6,June,2013-06,2011-08,2013-06,22
CS4268,2012-10-13,60,0,10,October,2012-10,2011-09,2012-10,13
CS5730,2012-12-31,42,0,12,December,2012-12,2011-11,2012-12,13
CS6035,2014-02-02,58,0,2,February,2014-02,2011-09,2014-02,29
